movieid,year,genres,rating,timestamp,genre_tfidf,year_norm,moviename,actor_tfidf
2284,1976,Action|Adventure|Horror,2.8258426966292136,20935.94353970871,0.0790089187035752,0.6404494382022472,King Kong,1.6449914847499612
2285,1986,Adventure|Sci-Fi,1.8352490421455938,21393.40978588335,0.07078417765440667,0.7528089887640449,King Kong Lives,0.6773494348970429
2286,1985,Comedy|Drama|Romance,3.001817080557238,21314.973754197785,0.2330171948492559,0.7415730337078652,Desperately Seeking Susan,1.3546988697940856
2288,1985,Comedy|Crime|Mystery,3.5696843359142347,22591.052904647568,0.12203459531703807,0.7415730337078652,Fletch,0.628967332404397
2290,1985,Action|Adventure|Fantasy,2.510125361620058,22107.188023647563,0.07227491196956846,0.7415730337078652,Red Sonja,0.5322031274191051
2294,1985,Horror|Sci-Fi,2.9156626506024095,20297.15839004487,0.06054823039555864,0.7415730337078652,Lifeforce,0.5322031274191051
2295,1984,Comedy|Crime,3.0153333333333334,24680.255313200363,0.1875433726578765,0.7303370786516854,Police Academy,1.1611704598235022
2296,1985,Comedy,2.4389269406392695,25059.820583734305,0.3809854267869535,0.7415730337078652,Police Academy 2: Their First Assignment,1.5482272797646695
2297,1986,Comedy,2.2036535859269284,25371.253964536016,0.3809854267869535,0.7528089887640449,Police Academy 3: Back in Training,1.5482272797646695
2298,1987,Comedy,2.113430758524704,25537.406246417977,0.3809854267869535,0.7640449438202247,Police Academy 4: Citizens on Patrol,1.5482272797646695
2299,1988,Comedy,1.9193548387096775,25682.97879890892,0.3809854267869535,0.7752808988764045,Police Academy 5: Assignment: Miami Beach,1.8869019972131909
2300,1989,Comedy,1.8784893267651888,25763.68715044843,0.3809854267869535,0.7865168539325843,Police Academy 6: City Under Siege,1.8869019972131909
2301,1998,Children|Comedy,3.143113342898135,22310.948070053415,0.16230048577376824,0.8876404494382022,Babe: Pig in the City,1.4030809722867317
2304,1998,Comedy|Crime,2.8668730650154797,22746.7627721662,0.1875433726578765,0.8876404494382022,Very Bad Things,1.9836662021984828
2307,1998,Comedy,3.7507711289327577,19841.617868505182,0.3809854267869535,0.8876404494382022,Little Voice,1.2095525623161478
2309,1998,Comedy|Drama,2.3914081145584727,21196.678086673797,0.3246009715475364,0.8876404494382022,Jack Frost,1.6933735872426072
2310,1998,Action|Drama|Romance|Sci-Fi,3.2992015030530766,23028.037996461146,0.1422261739532732,0.8876404494382022,Star Trek: Insurrection,1.7417556897352533
2312,1998,Comedy|Drama,3.9322999470058293,23322.136452210736,0.3246009715475364,0.8876404494382022,Rushmore,1.6933735872426072
2313,1998,Comedy|Drama|Romance,3.9587139720982933,22571.136625010124,0.2330171948492559,0.8876404494382022,Shakespeare in Love,1.1127883573308561
2315,1947,Comedy|Drama,3.856230031948882,23424.56983971259,0.3246009715475364,0.3146067415730337,Miracle on 34th Street,1.0160241523455644
2318,1985,Western,3.82573179033356,22039.982185824836,0.02498265093684941,0.7415730337078652,Pale Rider,1.0160241523455644
2319,1985,Action|War,2.8103180760279285,23929.381336680803,0.0789382373351839,0.7415730337078652,Rambo: First Blood Part II,1.30631676730144
2321,1988,Action|Adventure|War,2.4207477619799893,24031.048585953216,0.07114401007530778,0.7752808988764045,Rambo III,1.3546988697940856
2323,1984,Action|Adventure|Comedy|Romance,3.5836408364083643,22779.795472117283,0.13080470737913485,0.7303370786516854,Romancing the Stone,1.5966093822573155
2324,1985,Comedy|Sci-Fi,3.4054146092286737,22934.88542245134,0.17253643303261626,0.7415730337078652,Cocoon,1.7901377922278994
2325,1988,Comedy|Sci-Fi,2.5497797356828196,20861.12764382152,0.17253643303261626,0.7752808988764045,Cocoon: The Return,1.257934664808794
2326,1979,Action|Drama,3.150564174894217,23441.40419298992,0.24306037473976405,0.6741573033707865,Rocky II,1.886901997213191
2327,1982,Action|Drama,2.951046337817638,23575.24647002884,0.24306037473976405,0.7078651685393258,Rocky III,1.886901997213191
2328,1985,Action|Drama,2.8128701144887485,24336.118483475748,0.24306037473976405,0.7415730337078652,Rocky IV,1.886901997213191
2329,1990,Action|Drama,2.220129171151776,24052.972920002045,0.24306037473976405,0.797752808988764,Rocky V,1.4030809722867317
2330,1985,Comedy|Mystery,3.4446864111498257,23116.2060888412,0.16125954198473283,0.7415730337078652,Clue,2.564251432110234
2331,1985,Action|Adventure|Mystery,3.4500929944203347,20398.032504070918,0.07160665175932351,0.7415730337078652,Young Sherlock Holmes,0.4354389224338133
2333,1986,Comedy,3.084076433121019,20231.803886847392,0.3809854267869535,0.7528089887640449,Back to School,1.30631676730144
2334,1986,Comedy|Drama,2.9727272727272727,18646.777411912928,0.3246009715475364,0.7528089887640449,Heartburn,1.257934664808794
2336,1986,Drama|Thriller,3.161417322834646,17465.490734261737,0.2506072172102706,0.7528089887640449,Extremities,1.6449914847499612
2341,1998,Comedy|Romance,3.2500836960160697,25023.441761335358,0.2114850798056905,0.8876404494382022,You've Got Mail,2.128812509676421
2346,1998,Action|Adventure|Drama|Fantasy|Thriller,2.8204819277108433,20710.333201633202,0.11922276197085357,0.8876404494382022,Mighty Joe Young,1.4030809722867321
2347,1949,Adventure|Children|Drama,3.150170648464164,19775.195126028022,0.14357313593954815,0.33707865168539325,Mighty Joe Young,0.9192599473602725
2348,1998,Comedy|Drama,3.1815561959654177,24545.085408361138,0.3246009715475364,0.8876404494382022,Patch Adams,1.2095525623161478
2349,1998,Drama,3.290566037735849,23749.106252705453,0.484617164006477,0.8876404494382022,Stepmom,2.8545440470661094
2352,1998,Drama,3.0255220417633413,20560.73336724134,0.484617164006477,0.8876404494382022,Hurlyburly,2.515869329617588
2353,1999,Comedy|Drama|War,3.4331360946745564,19184.46318467201,0.20279127149356155,0.898876404494382,Tea with Mussolini,1.7417556897352533
2354,1997,Drama,3.6637362637362636,22124.70355704788,0.484617164006477,0.8764044943820225,Wilde,1.5482272797646695
2356,1997,Drama,3.630831643002028,18477.70107253017,0.484617164006477,0.8764044943820225,Affliction,0.6773494348970429
2357,1998,Drama,3.18859649122807,19521.955258557948,0.484617164006477,0.8876404494382022,Another Day in Paradise,1.5482272797646697
2359,1998,Drama,3.745029239766082,20362.75158821297,0.484617164006477,0.8876404494382022,Hilary and Jackie,1.30631676730144
2360,1998,Drama|Romance,3.5810635538262,20138.191545548805,0.2503469812630118,0.8876404494382022,Playing by Heart,2.032048304691129
2361,1997,Comedy|Drama,3.347826086956522,23181.615696389094,0.3246009715475364,0.8764044943820225,24 7: Twenty Four Seven,0.8708778448676266
2362,1999,Drama,2.8886363636363637,20426.285306123318,0.484617164006477,0.898876404494382,At First Sight,1.5482272797646695
2363,1999,Horror|Thriller,2.798898071625344,21345.01952107545,0.09975711311589174,0.898876404494382,In Dreams,2.6610156370955256
2364,1999,Comedy|Drama,3.1368937998772255,23025.213291537737,0.3246009715475364,0.898876404494382,Varsity Blues,1.4998451772720236
2365,1999,Horror|Sci-Fi,2.347137637028015,21433.967185019057,0.06054823039555864,0.898876404494382,Virus,2.2255767146617123
2367,1986,Adventure|Comedy|Sci-Fi,2.189516129032258,22124.44766224604,0.12660960752563807,0.7528089887640449,Howard the Duck,2.032048304691129
2374,1986,Action|Comedy,3.3707602339181286,18717.678286126404,0.20419847328244276,0.7528089887640449,Running Scared,1.0160241523455644
2375,1986,Comedy|Crime,2.535645472061657,19511.892005468388,0.1875433726578765,0.7528089887640449,Armed and Dangerous,2.7577798420808177
2378,1990,Comedy|Horror|Thriller,2.0655737704918034,22172.155205789208,0.14377875446577737,0.797752808988764,Leatherface: Texas Chainsaw Massacre III,0.5160757599215564
2380,1986,Comedy,3.463636363636364,20015.19803208999,0.3809854267869535,0.7528089887640449,Ruthless People,1.8869019972131909
2382,1986,Horror,2.1231884057971016,20815.28870830059,0.0823502197547999,0.7528089887640449,Deadly Friend,0.33867471744852146
2385,1986,Action|Comedy|Romance|Thriller,2.7684325505188423,20720.451289552955,0.1423707494795281,0.7528089887640449,Jumpin' Jack Flash,1.6933735872426072
2386,1986,Comedy|Drama,3.2423025435073627,20253.023052495486,0.3246009715475364,0.7528089887640449,Peggy Sue Got Married,1.1127883573308561
2387,1986,Adventure|Comedy,3.26704376302471,24439.680653903604,0.18398681471200556,0.7528089887640449,Crocodile Dundee,0.8708778448676265
2389,1986,Comedy,3.00974025974026,18203.69976911842,0.3809854267869535,0.7528089887640449,Tough Guys,1.5966093822573153
2392,1986,Action|Mystery|Thriller,3.103359173126615,17841.54296280004,0.08805613385766058,0.7528089887640449,52 Pick-Up,1.2095525623161478
2393,1986,Action|War,3.3443656422379826,20485.378096071097,0.0789382373351839,0.7528089887640449,Heartbreak Ridge,0.9676420498529184
2394,1986,Adventure,2.4974093264248705,19916.960042638522,0.10964607911172797,0.7528089887640449,Firewalker,0.7257315373896889
2398,1998,Drama|Romance,3.6441281138790034,19202.199911090345,0.2503469812630118,0.8876404494382022,My Name Is Joe,0.8224957423749807
2399,1998,Comedy|Romance,3.314009661835749,20607.681818079007,0.2114850798056905,0.8876404494382022,Still Crazy,1.209552562316148
2402,1999,Comedy|Romance,3.08079783637593,22988.543657463502,0.2114850798056905,0.898876404494382,She's All That,1.4514630747793775
2405,1960,Drama|Horror|Thriller,3.919028340080972,22869.656191556853,0.16680802940344922,0.4606741573033708,Peeping Tom,0.4354389224338133
2408,1999,Comedy|Romance,2.7140151515151514,21039.54513797257,0.2114850798056905,0.898876404494382,Simply Irresistible,1.0644062548382103
2413,1999,Comedy|Romance,3.3058659217877095,22712.639986883183,0.2114850798056905,0.898876404494382,Blast from the Past,2.467487227124942
2414,1999,Romance,2.8901408450704227,21140.543706902274,0.18297478602822115,0.898876404494382,Message in a Bottle,1.30631676730144
2415,1999,Comedy|Sci-Fi,2.378119001919386,20176.65776752731,0.17253643303261626,0.898876404494382,My Favorite Martian,2.8061619445734634
2417,1999,Comedy,2.709949409780776,22711.690085836144,0.3809854267869535,0.898876404494382,Jawbreaker,0.5322031274191051
2418,1999,Drama,4.029557938791525,23922.117997785568,0.484617164006477,0.898876404494382,October Sky,1.209552562316148
2419,1999,Comedy|Crime,4.103277861825517,28049.986932563836,0.1875433726578765,0.898876404494382,Office Space,0.7741136398823347
2422,1999,Drama|Mystery|Thriller,3.011199253383108,24609.67790698025,0.15940576245919755,0.898876404494382,8MM,1.9836662021984828
2426,1997,Comedy,2.980392156862745,21630.009347647665,0.3809854267869535,0.8764044943820225,Eight Days a Week,0.33867471744852146
2430,1989,Horror,3.0665176076020124,24276.647047372717,0.0823502197547999,0.7865168539325843,Pet Sematary,0.4354389224338133
2434,1983,Horror,3.0722795869737887,21722.902720972717,0.0823502197547999,0.7191011235955056,Christine,1.6449914847499614
2435,1982,Comedy,3.372356495468278,19117.200614598096,0.3809854267869535,0.7078651685393258,Night Shift,0.5322031274191051
2437,1970,Drama,3.1031149301825995,19162.58207325197,0.484617164006477,0.5730337078651685,Airport,0.8708778448676266
2438,1974,Action|Drama|Thriller,2.5472636815920398,20058.724829127143,0.1848510550800627,0.6179775280898876,Airport 1975,1.1611704598235022
2442,1980,Action|Horror|Sci-Fi,2.3347547974413647,20089.463802481045,0.07222350733801115,0.6853932584269663,Alligator,1.1611704598235022
2444,1973,Action|Sci-Fi|Thriller|Western,3.4754163362410786,19987.855458759434,0.07051671293083506,0.6067415730337079,Westworld,0.5805852299117511
2445,1976,Action|Adventure|Sci-Fi,3.4944521497919556,21252.054640304726,0.07828925386177295,0.6404494382022472,Logan's Run,1.0160241523455644
2446,1968,Action|Drama|Sci-Fi,3.6957310267857144,23724.999150535765,0.1616161616161616,0.550561797752809,Planet of the Apes,1.209552562316148
2447,1970,Action|Sci-Fi,2.944915254237288,20960.687785389033,0.09099583622484386,0.5730337078651685,Beneath the Planet of the Apes,0.8224957423749807
2448,1973,Action|Sci-Fi,2.794392523364486,20445.58724906782,0.09099583622484386,0.6067415730337079,Battle for the Planet of the Apes,1.30631676730144
2449,1972,Action|Sci-Fi,2.8466722830665545,20307.015630673875,0.09099583622484386,0.5955056179775281,Conquest of the Planet of the Apes,1.5482272797646695
2450,1971,Action|Sci-Fi,3.0665584415584415,21615.478491792568,0.09099583622484386,0.5842696629213483,Escape from the Planet of the Apes,1.5482272797646695
2452,1974,Action|Drama|Thriller,2.6980306345733043,19549.37442203896,0.1848510550800627,0.6179775280898876,Earthquake,1.209552562316148
2455,1998,Documentary,3.3703703703703702,21893.431768129212,0.02960906777700671,0.8876404494382022,Dancemaker,0.19352840997058368
2456,1999,Comedy,3.355640535372849,23478.82167776332,0.3809854267869535,0.898876404494382,Analyze This,2.419105124632296
2458,1999,Drama,3.378205128205128,24910.488350094518,0.484617164006477,0.898876404494382,Cruel Intentions,1.257934664808794
2466,1999,Action|Sci-Fi,2.205263157894737,22168.339466537866,0.09099583622484386,0.898876404494382,Wing Commander,1.935284099705837
2468,1988,Drama|Horror|Thriller,3.5452793834296723,21402.107282385376,0.16680802940344922,0.7752808988764045,Dead Ringers,0.9192599473602724
2470,1960,Horror|Sci-Fi|Thriller,3.450847457627119,20045.358813405895,0.07669571028349653,0.4606741573033708,Village of the Damned,1.1611704598235022
2472,1999,Comedy,1.7805851063829787,22141.446554980645,0.3809854267869535,0.898876404494382,Baby Geniuses,1.9836662021984828
2477,1999,Comedy|Drama|Horror,3.2777155655095185,21846.5777004549,0.21065618012182896,0.898876404494382,Ravenous,1.1127883573308561
2478,1999,Crime|Thriller,3.1443298969072164,19950.78238297094,0.11354961832061068,0.898876404494382,True Crime,1.257934664808794
2480,1998,Drama,3.694290976058932,19995.616724929758,0.484617164006477,0.8876404494382022,Dangerous Beauty,1.8869019972131909
2483,1999,Animation|Children,2.302469135802469,20936.050235896226,0.029059680777238032,0.898876404494382,Doug's 1st Movie,0.29029261495587555
2484,1999,Comedy,3.159132007233273,22731.734635348446,0.3809854267869535,0.898876404494382,EDtv,0.29029261495587555
2489,1999,Comedy|Romance,3.528010670731707,25118.188045559415,0.2114850798056905,0.898876404494382,10 Things I Hate About You,0.7741136398823347
2496,1998,Crime|Film-Noir|Mystery|Thriller,3.967432950191571,30453.632208305124,0.05761334721258385,0.8876404494382022,Following,0.29029261495587555
2498,1999,Comedy|Romance,3.150411905394632,23679.466331519037,0.2114850798056905,0.898876404494382,Never Been Kissed,1.4998451772720238
2500,1999,Comedy|Drama,3.6848090982940698,18417.372090992372,0.3246009715475364,0.898876404494382,Cookie's Fortune,2.1771946121690666
2507,1998,Drama,3.2248677248677247,19979.014058150024,0.484617164006477,0.8876404494382022,Hideous Kinky,1.0160241523455644
2513,1998,Comedy|Drama,3.71875,25519.471554101507,0.3246009715475364,0.8876404494382022,SLC Punk!,1.257934664808794
2515,1999,Comedy,3.0546516478931998,21466.18939580303,0.3809854267869535,0.898876404494382,Pushing Tin,2.2255767146617123
2516,1999,Comedy,3.9053674043281577,22501.432137449065,0.3809854267869535,0.898876404494382,Election,0.628967332404397
2517,1999,Action|Sci-Fi|Thriller,3.419188445667125,24523.97707130154,0.09473873596011,0.898876404494382,eXistenZ,2.709397739588171
2522,1999,Crime|Thriller,3.208732197058137,23022.126944271058,0.11354961832061068,0.898876404494382,Entrapment,2.1288125096764206
2523,1999,Comedy|Horror,2.774952919020716,22700.030768273053,0.17375086745315754,0.898876404494382,Idle Hands,0.5805852299117511
2524,1998,Drama|Romance,3.863768115942029,22262.68931412185,0.2503469812630118,0.8876404494382022,Get Real,0.29029261495587555
2525,1998,Thriller,3.1153846153846154,22330.163476845282,0.18366874855424473,0.8876404494382022,Heaven,1.257934664808794
2527,1999,Drama,3.8721804511278197,17404.41923541882,0.484617164006477,0.898876404494382,Three Seasons,0.29029261495587555
2529,1945,Drama|Film-Noir,4.0543657331136735,21569.491772255296,0.18806384455239417,0.29213483146067415,Mildred Pierce,1.0160241523455644
2530,1984,Comedy|Horror|Sci-Fi,3.0774410774410774,19297.256461357967,0.12054386100187629,0.7303370786516854,Night of the Comet,0.628967332404397
2532,1985,Adventure|Sci-Fi,2.986217457886677,19347.757820410658,0.07078417765440667,0.7415730337078652,My Science Project,1.1127883573308561
2533,1990,Action|Crime,2.7965098161421005,23246.818535319082,0.10600277585010409,0.797752808988764,Dick Tracy,0.5322031274191051
2545,1999,Action|Adventure|Sci-Fi,3.2096036585365852,25151.572314585574,0.07828925386177295,0.898876404494382,Star Wars: Episode I - The Phantom Menace,1.7901377922278991
2556,1981,Drama,3.239247311827957,19681.04392010951,0.484617164006477,0.6966292134831461,Mommie Dearest,1.3063167673014398
2557,1978,Action|Adventure|Sci-Fi,3.491557642849156,24511.905347679753,0.07828925386177295,0.6629213483146067,Superman,2.6610156370955256
2558,1980,Action|Adventure|Fantasy|Sci-Fi,3.1981588032220944,23099.01361738206,0.06317950497339811,0.6853932584269663,Superman II,2.9513082520514016
2559,1983,Action|Adventure|Sci-Fi,2.4672686230248306,22633.87300642295,0.07828925386177295,0.7191011235955056,Superman III,1.209552562316148
2560,1987,Action|Adventure|Sci-Fi,2.062789500772002,23348.450019101852,0.07828925386177295,0.7640449438202247,Superman IV: The Quest for Peace,2.322340919647004
2561,1931,Horror,3.8531468531468533,22683.456951490312,0.0823502197547999,0.1348314606741573,Dracula,0.6773494348970429
2562,1945,Horror,2.8512396694214877,21145.00618886685,0.0823502197547999,0.29213483146067415,House of Dracula,1.1127883573308561
2563,1944,Horror,3.1927710843373496,20624.039305268645,0.0823502197547999,0.2808988764044944,House of Frankenstein,0.8224957423749807
2564,1931,Horror,3.9664864864864864,22388.61467259562,0.0823502197547999,0.1348314606741573,Frankenstein,0.4838210249264592
2565,1939,Horror,3.2690582959641254,20827.07146165497,0.0823502197547999,0.2247191011235955,Son of Frankenstein,1.3546988697940856
2567,1943,Horror,3.0622406639004147,20306.250108892506,0.0823502197547999,0.2696629213483146,Frankenstein Meets the Wolf Man,1.1127883573308561
2569,1943,Horror,2.9069767441860463,20908.425707630206,0.0823502197547999,0.2696629213483146,Son of Dracula,0.29029261495587555
2577,1953,Sci-Fi,3.2857142857142856,19969.116756666772,0.0791117279666898,0.38202247191011235,It Came from Outer Space,0.6773494348970429
2580,1956,Horror|Sci-Fi|Thriller,3.825904761904762,21182.828161045934,0.07669571028349653,0.4157303370786517,Invasion of the Body Snatchers,0.7257315373896889
2581,1956,Sci-Fi,3.2710280373831777,19283.17229946449,0.0791117279666898,0.4157303370786517,Earth vs. the Flying Saucers,0.580585229911751
2584,1982,Horror|Sci-Fi,2.590656284760845,19848.753591847693,0.06054823039555864,0.7078651685393258,Swamp Thing,0.9192599473602725
2587,1999,Comedy|Romance,3.5769003253475304,24733.803102593305,0.2114850798056905,0.898876404494382,Notting Hill,1.257934664808794
2592,1999,Drama|Thriller,3.1546644844517187,20396.995365041043,0.2506072172102706,0.898876404494382,Instinct,2.8061619445734634
2593,1999,Documentary|Musical,4.05341446923597,21854.276680468534,0.02914642609299098,0.898876404494382,Buena Vista Social Club,0.29029261495587555
2597,1998,Comedy|Romance|Sci-Fi,3.5,23419.15691370979,0.14290487572930322,0.8876404494382022,Free Enterprise,0.29029261495587555
2598,1999,Drama,3.8490196078431373,18775.26148295445,0.484617164006477,0.898876404494382,Limbo,1.2901893998038911
2599,1999,Action|Adventure|Comedy,3.356805399325084,26016.927463966804,0.14537229804405377,0.898876404494382,Austin Powers: The Spy Who Shagged Me,1.4030809722867317
2603,1999,Animation|Children,3.570288753799392,23336.604574718556,0.029059680777238032,0.898876404494382,Tarzan,0.9192599473602725
2609,1997,Documentary,3.7626666666666666,22586.66048980866,0.02960906777700671,0.8764044943820225,Trekkies,0.38705681994116736
2610,1999,Comedy,3.215926164412964,23714.583165762077,0.3809854267869535,0.898876404494382,Big Daddy,0.6773494348970429
2613,1997,Comedy|Drama|Romance,3.644268774703557,18801.497021415824,0.2330171948492559,0.8764044943820225,My Son the Fanatic,1.4030809722867317
2615,1990,Comedy|Horror,2.908630084906856,23973.246351434824,0.17375086745315754,0.797752808988764,Arachnophobia,2.7577798420808173
2617,1999,Action|Adventure|Comedy|Fantasy|Sci-Fi|Western,2.364528685056693,25336.975351925466,0.07878081065103967,0.898876404494382,Wild Wild West,1.6449914847499612
2618,1999,Drama,3.1427115188583077,20848.189519161668,0.484617164006477,0.898876404494382,Summer of Sam,1.4514630747793777
2622,1999,Comedy,3.505675698069434,26338.946683671922,0.3809854267869535,0.898876404494382,American Pie,1.4030809722867317
2623,1999,Thriller,3.5450666666666666,22812.01986882667,0.18366874855424473,0.898876404494382,Arlington Road,3.0480724570366924
2625,1999,Children|Comedy,3.174953959484346,21138.23449854338,0.16230048577376824,0.898876404494382,Muppets From Space,0.29029261495587555
2628,1999,Drama,3.2853280904399114,24727.76935672184,0.484617164006477,0.898876404494382,Eyes Wide Shut,1.3546988697940858
2629,1999,Horror|Thriller,2.5932038834951454,22707.133852438823,0.09975711311589174,0.898876404494382,Lake Placid,2.61263353460288
2633,1989,Action|Comedy|Fantasy|Horror|Sci-Fi,3.0359922178988326,25748.96920678808,0.0909646079111728,0.7865168539325843,Ghostbusters II,2.6610156370955256
2634,1999,Comedy,3.205565019875071,21072.49726016857,0.3809854267869535,0.898876404494382,Drop Dead Gorgeous,1.4514630747793777
2636,1999,Action|Adventure|Children|Comedy,2.177467597208375,22951.510445673932,0.11031112653250058,0.898876404494382,Inspector Gadget,1.1611704598235022
2637,1999,Comedy|Romance,3.6614583333333335,19544.276081415628,0.2114850798056905,0.898876404494382,Trick,0.29029261495587555
2639,1999,Action|Adventure|Comedy,3.119460941068981,22591.342806341167,0.14537229804405377,0.898876404494382,Mystery Men,1.30631676730144
2640,1999,Comedy|Romance,2.9511854951185494,23321.178515675456,0.2114850798056905,0.898876404494382,Runaway Bride,2.5642514321102334
2641,1999,Drama,3.615894039735099,19124.594972452174,0.484617164006477,0.898876404494382,Twin Falls Idaho,0.48382102492645923
2643,1955,Film-Noir,3.528205128205128,23129.18112374874,0.01688642146657414,0.4044943820224719,Killer's Kiss,0.29029261495587555
2644,1960,Action|Drama|Romance|War,4.000776096235933,24838.37973268176,0.1372021744159149,0.4606741573033708,Spartacus,1.257934664808794
2645,1962,Comedy|Drama|Romance,3.9488372093023254,25112.787829873203,0.2330171948492559,0.48314606741573035,Lolita,1.0644062548382103
2646,1975,Drama|Romance|War,3.8342105263157893,24653.03478740864,0.15878890688050992,0.6292134831460674,Barry Lyndon,0.8224957423749806
2652,1986,Comedy,3.492391304347826,19346.163792815645,0.3809854267869535,0.7528089887640449,Brighton Beach Memoirs,1.3546988697940858
2653,1987,Action,2.5375,19083.120548506417,0.16354383529956049,0.7640449438202247,Assassination,0.628967332404397
2654,1986,Comedy|Drama,3.3900293255131966,18236.713893493932,0.3246009715475364,0.7528089887640449,Crimes of the Heart,2.6610156370955256
2662,1986,Comedy|Horror|Musical,3.371232876712329,23097.305079422295,0.11365564037319764,0.7528089887640449,Little Shop of Horrors,1.1611704598235022
2666,1987,Comedy|Drama,3.759725400457666,19984.323016100734,0.3246009715475364,0.7640449438202247,Radio Days,0.4354389224338133
2667,1987,Comedy,2.980295566502463,19250.717073285494,0.3809854267869535,0.7640449438202247,From the Hip,1.8385198947205448
2668,1987,Comedy|Mystery,2.9769357495881383,19263.205457661985,0.16125954198473283,0.7640449438202247,Outrageous Fortune,2.0320483046911284
2673,1982,Drama,3.739406779661017,18977.472969680715,0.484617164006477,0.7078651685393258,Frances,1.6933735872426072
2675,1999,Comedy,3.3422399090392267,20041.407781558286,0.3809854267869535,0.898876404494382,Dick,1.9836662021984828
2686,1999,Comedy,3.198342640965592,22516.017234396273,0.3809854267869535,0.898876404494382,Bowfinger,1.612736749754864
2688,1999,Comedy,3.13768115942029,22185.22662705893,0.3809854267869535,0.898876404494382,Detroit Rock City,0.9192599473602725
2690,1999,Comedy|Romance,3.365038560411311,21080.088368662422,0.2114850798056905,0.898876404494382,Better Than Chocolate,0.5805852299117511
2691,1998,Drama,3.25,21020.952549090656,0.484617164006477,0.8876404494382022,Head On,0.3225473499509728
2694,1995,Thriller,2.621359223300971,22024.814042986098,0.18366874855424473,0.8539325842696629,Never Talk to Strangers,1.0644062548382103
2695,1978,Comedy,3.628975265017668,20532.880245334705,0.3809854267869535,0.6629213483146067,Heaven Can Wait,1.6449914847499612
2698,1961,Horror,3.376923076923077,20318.887426317167,0.0823502197547999,0.47191011235955055,Pit and the Pendulum,0.7257315373896889
2701,1962,Horror,3.21875,22705.25718992883,0.0823502197547999,0.48314606741573035,Tales of Terror,1.0160241523455644
2703,1985,Horror,3.0337941628264207,21533.24778636568,0.0823502197547999,0.7415730337078652,Cat's Eye,2.4191051246322965
2707,1980,Comedy,3.901618058330004,24428.354309017774,0.3809854267869535,0.6853932584269663,Airplane!,1.1127883573308561
2708,1982,Comedy,3.0993227990970653,23259.064027985136,0.3809854267869535,0.7078651685393258,Airplane II: The Sequel,1.983666202198483
2712,1988,Comedy,2.95030303030303,20924.982002287128,0.3809854267869535,0.7752808988764045,Funny Farm,0.4838210249264592
2713,1988,Comedy|Drama|Fantasy|Romance,3.7436040044493883,24932.716215873937,0.17197258848022207,0.7752808988764045,Big,2.6610156370955256
2714,1990,Comedy,2.103103103103103,24398.549244534355,0.3809854267869535,0.797752808988764,Problem Child,1.1611704598235022
2715,1991,Comedy,1.874223602484472,25981.550443518623,0.3809854267869535,0.8089887640449438,Problem Child 2,1.1611704598235022
2718,1988,Action|Drama|Romance|Thriller,3.054373522458629,20401.161176523805,0.15856320842007865,0.7752808988764045,Tequila Sunrise,1.886901997213191
2721,1999,Comedy|Romance,2.9053728949478748,22633.21612848456,0.2114850798056905,0.898876404494382,Mickey Blue Eyes,1.8869019972131909
2722,1999,Comedy|Thriller,2.4897003745318353,21428.164988919063,0.21174531575294936,0.898876404494382,Teaching Mrs. Tingle,0.9676420498529184
2723,1999,Action|Sci-Fi,1.8281461434370772,24003.410661294325,0.09099583622484386,0.898876404494382,Universal Soldier: The Return,0.8224957423749807
2724,1992,Action|Sci-Fi,2.6280487804878048,23979.152302954,0.09099583622484386,0.8202247191011236,Universal Soldier,0.6773494348970429
2726,1997,Animation|Mystery|Thriller,3.9193548387096775,28403.525621773515,0.0574189734495078,0.8764044943820225,Perfect Blue,0.4354389224338133
2731,1986,Action|War,2.607502287282708,20347.247161554766,0.0789382373351839,0.7528089887640449,Iron Eagle,1.0160241523455644
2732,1988,Action|War,1.8690095846645367,20709.46628254611,0.0789382373351839,0.7752808988764045,Iron Eagle II,0.6773494348970429
2737,1919,Adventure|Drama,3.1,25897.1829665699,0.22284871616932686,0.0,Male and Female,0.29029261495587555
2738,1992,Adventure|Romance,3.071972904318374,21118.079051457673,0.10973282442748092,0.8202247191011236,Medicine Man,1.2579346648087941
2741,1998,Drama,2.9047619047619047,20742.40614646458,0.484617164006477,0.8876404494382022,Rosie,0.29029261495587555
2744,1999,Children|Comedy,2.0162748643761303,20675.49417126818,0.16230048577376824,0.898876404494382,Dudley Do-Right,1.838519894720545
2749,1997,Romance|War,3.425,18313.12935512064,0.08622484385843165,0.8764044943820225,Lucie Aubrac,0.5805852299117511
2756,1999,Drama|Thriller,3.0514761544284634,23867.048446727604,0.2506072172102706,0.898876404494382,Stigmata,2.322340919647004
2757,1999,Thriller,3.602633617350891,22714.906101139302,0.18366874855424473,0.898876404494382,Stir of Echoes,1.30631676730144
2761,1999,Comedy|Drama,2.357142857142857,21652.924521423887,0.3246009715475364,0.898876404494382,Whiteboyz,0.7257315373896889
2763,1939,Adventure|Drama|Romance,3.977401129943503,22947.43460818344,0.17271956203253913,0.2247191011235955,Only Angels Have Wings,0.7257315373896889
2765,1991,Comedy|Drama,2.9044117647058822,19193.324299201842,0.3246009715475364,0.8089887640449438,Queens Logic,2.4191051246322957
2766,1993,Drama|Thriller,2.825,20721.401325030434,0.2506072172102706,0.8314606741573034,Public Access,0.29029261495587555
