movieid,year,genres,timestamp,rating,genre_tfidf,year_norm,actor_tfidf,moviename,label
2192,1998,Action|Adventure|Sci-Fi,22431.0479074,3.472,0.0782892538618,0.887640449438,0.290292614956,Six-String Samurai,0
2195,1998,Action|Crime|Thriller,24121.3071531,3.66124401914,0.10363173722,0.887640449438,2.37072302214,Ronin,0
2196,1998,Horror|Thriller,23603.9277034,2.72923935799,0.0997571131159,0.887640449438,0.967642049853,Urban Legend,0
2197,1998,Crime,19903.4610803,3.38294010889,0.119130233634,0.887640449438,0.72573153739,Clay Pigeons,1
2199,1998,Comedy|Drama,19636.2347951,3.46740638003,0.324600971548,0.887640449438,0.967642049853,Pecker,1
2201,1994,Drama,19645.4917942,3.69196428571,0.484617164006,0.842696629213,0.258037879961,Bandit Queen,1
2202,1968,Drama,21133.3911277,3.825,0.484617164006,0.550561797753,0.774113639882,If....,1
2204,1954,Sci-Fi|Thriller,19411.7549388,3.52272727273,0.0985426786954,0.393258426966,0.677349434897,Them!,1
2207,1980,Comedy|Drama,19608.1932804,3.5540765391,0.324600971548,0.685393258427,1.40308097229,Stardust Memories,0
2208,1990,Comedy|Drama|Fantasy|Romance,25689.9032825,3.81323543255,0.17197258848,0.797752808989,1.45146307478,Edward Scissorhands,1
2211,1998,Adventure|Animation|Children|Comedy|Fantasy,24872.6950689,3.48077298458,0.0744205412908,0.887640449438,2.08043040718,Antz,0
2214,1998,Adventure|Drama|Fantasy|Romance,23357.6152093,3.28120516499,0.129575815406,0.887640449438,2.22557671466,What Dreams May Come,1
2218,1981,Comedy|Musical,23039.349491,3.67754569191,0.160912560722,0.696629213483,1.88690199721,History of the World: Part I,0
2219,1992,Comedy,24147.2651125,3.70045848192,0.380985426787,0.820224719101,1.83851989472,My Cousin Vinny,0
2220,1975,Drama|Musical,19587.6785896,3.9651416122,0.199774462179,0.629213483146,1.40308097229,Nashville,1
2225,1973,Action|Crime,24766.0150529,2.95833333333,0.10600277585,0.606741573034,0.774113639882,Detroit 9000,1
2229,1986,Drama,19502.1792119,3.78571428571,0.484617164006,0.752808988764,1.20955256232,Children of a Lesser God,1
2231,1998,Drama,18718.1590506,2.95599022005,0.484617164006,0.887640449438,0.290292614956,Beloved,1
2233,1998,Drama|Fantasy|Mystery|Romance,22598.2534066,3.06926406926,0.120106118436,0.887640449438,2.22557671466,Practical Magic,1
2237,1998,Drama|Thriller,22182.7842138,3.19335347432,0.25060721721,0.887640449438,1.45146307478,Apt Pupil,1
2238,1998,Comedy|Drama|Fantasy,25106.289676,3.68608752449,0.203922173388,0.887640449438,1.79013779223,Pleasantville,0
2242,1997,Comedy,25405.0359617,3.2071197411,0.380985426787,0.876404494382,0.387056819941,Orgazmo,0
2245,1998,Horror|Western,21499.7057457,2.85130890052,0.0402498265094,0.887640449438,1.40308097229,Vampires,0
2246,1998,Crime|Drama,29621.8991456,4.29854799958,0.226405274115,0.887640449438,1.40308097229,American History X,0
2248,1998,Comedy|Drama|Romance,17356.2699504,3.39871794872,0.233017194849,0.887640449438,2.12881250968,Living Out Loud,0
2250,1998,Drama,19808.4190028,3.88434661076,0.484617164006,0.887640449438,2.12881250968,Gods and Monsters,0
2253,1998,Drama,22576.1388188,3.99124343257,0.484617164006,0.887640449438,1.83851989472,Elizabeth,0
2254,1998,Drama,22375.5014971,3.36398963731,0.484617164006,0.887640449438,2.12881250968,Velvet Goldmine,0
2255,1998,Horror|Mystery|Thriller,25129.8749379,2.2312243969,0.070013108181,0.887640449438,1.20955256232,I Still Know What You Did Last Summer,0
2257,1998,Romance,25160.9732788,3.35005492494,0.182974786028,0.887640449438,1.74175568974,Meet Joe Black,0
2259,1996,Comedy|Drama,21211.2507811,3.67682926829,0.324600971548,0.865168539326,0.483821024926,Hard Core Logo,0
2261,1985,Action|Adventure|Drama|Thriller,18909.0188938,3.54814108675,0.147105597964,0.741573033708,1.79013779223,Runaway Train,0
2262,1986,Drama,17982.4569861,3.51428571429,0.484617164006,0.752808988764,2.22557671466,Desert Bloom,1
2265,1986,Drama,19750.2644701,3.60616678346,0.484617164006,0.752808988764,1.16117045982,Sid and Nancy,1
2266,1986,Comedy|Thriller,18419.0872527,3.785077951,0.211745315753,0.752808988764,2.46748722712,Mona Lisa,1
2270,1998,Action|Thriller,25399.9056069,3.67595995438,0.130204718945,0.887640449438,2.75777984208,Enemy of the State,0
2273,1998,Comedy,20522.0396148,3.0252454418,0.380985426787,0.887640449438,0.290292614956,Celebrity,0
2275,1998,Drama|War,27402.6635126,3.66666666667,0.1993407356,0.887640449438,1.16117045982,Savior,0
2278,1972,Comedy,20388.5011572,3.34532374101,0.380985426787,0.595505617978,0.387056819941,Pink Flamingos,1
2279,1953,Drama,20839.5078963,2.73504273504,0.484617164006,0.38202247191,0.72573153739,Glen or Glenda,0
2283,1933,Action|Adventure|Horror,22475.1876876,3.68304323414,0.0790089187036,0.157303370787,0.580585229912,King Kong,1
2284,1976,Action|Adventure|Horror,20935.9435397,2.82584269663,0.0790089187036,0.640449438202,1.64499148475,King Kong,0
2285,1986,Adventure|Sci-Fi,21393.4097859,1.83524904215,0.0707841776544,0.752808988764,0.677349434897,King Kong Lives,0
2286,1985,Comedy|Drama|Romance,21314.9737542,3.00181708056,0.233017194849,0.741573033708,1.35469886979,Desperately Seeking Susan,0
2288,1985,Comedy|Crime|Mystery,22591.0529046,3.56968433591,0.122034595317,0.741573033708,0.628967332404,Fletch,0
2290,1985,Action|Adventure|Fantasy,22107.1880236,2.51012536162,0.0722749119696,0.741573033708,0.532203127419,Red Sonja,1
2294,1985,Horror|Sci-Fi,20297.15839,2.9156626506,0.0605482303956,0.741573033708,0.532203127419,Lifeforce,0
2295,1984,Comedy|Crime,24680.2553132,3.01533333333,0.187543372658,0.730337078652,1.16117045982,Police Academy,0
2296,1985,Comedy,25059.8205837,2.43892694064,0.380985426787,0.741573033708,1.54822727976,Police Academy 2: Their First Assignment,0
2297,1986,Comedy,25371.2539645,2.20365358593,0.380985426787,0.752808988764,1.54822727976,Police Academy 3: Back in Training,0
2298,1987,Comedy,25537.4062464,2.11343075852,0.380985426787,0.76404494382,1.54822727976,Police Academy 4: Citizens on Patrol,0
2299,1988,Comedy,25682.9787989,1.91935483871,0.380985426787,0.775280898876,1.88690199721,Police Academy 5: Assignment: Miami Beach,0
2300,1989,Comedy,25763.6871504,1.87848932677,0.380985426787,0.786516853933,1.88690199721,Police Academy 6: City Under Siege,1
2301,1998,Children|Comedy,22310.9480701,3.1431133429,0.162300485774,0.887640449438,1.40308097229,Babe: Pig in the City,0
2304,1998,Comedy|Crime,22746.7627722,2.86687306502,0.187543372658,0.887640449438,1.9836662022,Very Bad Things,1
2307,1998,Comedy,19841.6178685,3.75077112893,0.380985426787,0.887640449438,1.20955256232,Little Voice,1
2309,1998,Comedy|Drama,21196.6780867,2.39140811456,0.324600971548,0.887640449438,1.69337358724,Jack Frost,1
2310,1998,Action|Drama|Romance|Sci-Fi,23028.0379965,3.29920150305,0.142226173953,0.887640449438,1.74175568974,Star Trek: Insurrection,0
2312,1998,Comedy|Drama,23322.1364522,3.93229994701,0.324600971548,0.887640449438,1.69337358724,Rushmore,1
2313,1998,Comedy|Drama|Romance,22571.136625,3.9587139721,0.233017194849,0.887640449438,1.11278835733,Shakespeare in Love,0
2315,1947,Comedy|Drama,23424.5698397,3.85623003195,0.324600971548,0.314606741573,1.01602415235,Miracle on 34th Street,1
2318,1985,Western,22039.9821858,3.82573179033,0.0249826509368,0.741573033708,1.01602415235,Pale Rider,0
2319,1985,Action|War,23929.3813367,2.81031807603,0.0789382373352,0.741573033708,1.3063167673,Rambo: First Blood Part II,0
2321,1988,Action|Adventure|War,24031.048586,2.42074776198,0.0711440100753,0.775280898876,1.35469886979,Rambo III,1
2323,1984,Action|Adventure|Comedy|Romance,22779.7954721,3.58364083641,0.130804707379,0.730337078652,1.59660938226,Romancing the Stone,0
2324,1985,Comedy|Sci-Fi,22934.8854225,3.40541460923,0.172536433033,0.741573033708,1.79013779223,Cocoon,0
2325,1988,Comedy|Sci-Fi,20861.1276438,2.54977973568,0.172536433033,0.775280898876,1.25793466481,Cocoon: The Return,1
2326,1979,Action|Drama,23441.404193,3.15056417489,0.24306037474,0.674157303371,1.88690199721,Rocky II,0
2327,1982,Action|Drama,23575.24647,2.95104633782,0.24306037474,0.707865168539,1.88690199721,Rocky III,1
2328,1985,Action|Drama,24336.1184835,2.81287011449,0.24306037474,0.741573033708,1.88690199721,Rocky IV,1
2329,1990,Action|Drama,24052.97292,2.22012917115,0.24306037474,0.797752808989,1.40308097229,Rocky V,1
2330,1985,Comedy|Mystery,23116.2060888,3.44468641115,0.161259541985,0.741573033708,2.56425143211,Clue,0
2331,1985,Action|Adventure|Mystery,20398.0325041,3.45009299442,0.0716066517593,0.741573033708,0.435438922434,Young Sherlock Holmes,1
2333,1986,Comedy,20231.8038868,3.08407643312,0.380985426787,0.752808988764,1.3063167673,Back to School,0
2334,1986,Comedy|Drama,18646.7774119,2.97272727273,0.324600971548,0.752808988764,1.25793466481,Heartburn,1
2336,1986,Drama|Thriller,17465.4907343,3.16141732283,0.25060721721,0.752808988764,1.64499148475,Extremities,1
2341,1998,Comedy|Romance,25023.4417613,3.25008369602,0.211485079806,0.887640449438,2.12881250968,You've Got Mail,0
2346,1998,Action|Adventure|Drama|Fantasy|Thriller,20710.3332016,2.82048192771,0.119222761971,0.887640449438,1.40308097229,Mighty Joe Young,1
2347,1949,Adventure|Children|Drama,19775.195126,3.15017064846,0.14357313594,0.337078651685,0.91925994736,Mighty Joe Young,1
2348,1998,Comedy|Drama,24545.0854084,3.18155619597,0.324600971548,0.887640449438,1.20955256232,Patch Adams,1
2349,1998,Drama,23749.1062527,3.29056603774,0.484617164006,0.887640449438,2.85454404707,Stepmom,1
2352,1998,Drama,20560.7333672,3.02552204176,0.484617164006,0.887640449438,2.51586932962,Hurlyburly,0
2353,1999,Comedy|Drama|War,19184.4631847,3.43313609467,0.202791271494,0.898876404494,1.74175568974,Tea with Mussolini,0
2354,1997,Drama,22124.703557,3.66373626374,0.484617164006,0.876404494382,1.54822727976,Wilde,1
2356,1997,Drama,18477.7010725,3.630831643,0.484617164006,0.876404494382,0.677349434897,Affliction,1
2357,1998,Drama,19521.9552586,3.18859649123,0.484617164006,0.887640449438,1.54822727976,Another Day in Paradise,1
2359,1998,Drama,20362.7515882,3.74502923977,0.484617164006,0.887640449438,1.3063167673,Hilary and Jackie,0
2360,1998,Drama|Romance,20138.1915455,3.58106355383,0.250346981263,0.887640449438,2.03204830469,Playing by Heart,0
2361,1997,Comedy|Drama,23181.6156964,3.34782608696,0.324600971548,0.876404494382,0.870877844868,24 7: Twenty Four Seven,1
2362,1999,Drama,20426.2853061,2.88863636364,0.484617164006,0.898876404494,1.54822727976,At First Sight,0
2363,1999,Horror|Thriller,21345.0195211,2.79889807163,0.0997571131159,0.898876404494,2.6610156371,In Dreams,1
2364,1999,Comedy|Drama,23025.2132915,3.13689379988,0.324600971548,0.898876404494,1.49984517727,Varsity Blues,1
2365,1999,Horror|Sci-Fi,21433.967185,2.34713763703,0.0605482303956,0.898876404494,2.22557671466,Virus,1
2367,1986,Adventure|Comedy|Sci-Fi,22124.4476622,2.18951612903,0.126609607526,0.752808988764,2.03204830469,Howard the Duck,0
2374,1986,Action|Comedy,18717.6782861,3.37076023392,0.204198473282,0.752808988764,1.01602415235,Running Scared,0
2375,1986,Comedy|Crime,19511.8920055,2.53564547206,0.187543372658,0.752808988764,2.75777984208,Armed and Dangerous,0
2378,1990,Comedy|Horror|Thriller,22172.1552058,2.06557377049,0.143778754466,0.797752808989,0.516075759922,Leatherface: Texas Chainsaw Massacre III,1
2380,1986,Comedy,20015.1980321,3.46363636364,0.380985426787,0.752808988764,1.88690199721,Ruthless People,0
2382,1986,Horror,20815.2887083,2.1231884058,0.0823502197548,0.752808988764,0.338674717449,Deadly Friend,1
2385,1986,Action|Comedy|Romance|Thriller,20720.4512896,2.76843255052,0.14237074948,0.752808988764,1.69337358724,Jumpin' Jack Flash,0
2386,1986,Comedy|Drama,20253.0230525,3.24230254351,0.324600971548,0.752808988764,1.11278835733,Peggy Sue Got Married,0
2387,1986,Adventure|Comedy,24439.6806539,3.26704376302,0.183986814712,0.752808988764,0.870877844868,Crocodile Dundee,0
2389,1986,Comedy,18203.6997691,3.00974025974,0.380985426787,0.752808988764,1.59660938226,Tough Guys,1
2392,1986,Action|Mystery|Thriller,17841.5429628,3.10335917313,0.0880561338577,0.752808988764,1.20955256232,52 Pick-Up,1
2393,1986,Action|War,20485.3780961,3.34436564224,0.0789382373352,0.752808988764,0.967642049853,Heartbreak Ridge,1
2394,1986,Adventure,19916.9600426,2.49740932642,0.109646079112,0.752808988764,0.72573153739,Firewalker,1
2398,1998,Drama|Romance,19202.1999111,3.64412811388,0.250346981263,0.887640449438,0.822495742375,My Name Is Joe,0
2399,1998,Comedy|Romance,20607.6818181,3.31400966184,0.211485079806,0.887640449438,1.20955256232,Still Crazy,1
2402,1999,Comedy|Romance,22988.5436575,3.08079783638,0.211485079806,0.898876404494,1.45146307478,She's All That,1
2405,1960,Drama|Horror|Thriller,22869.6561916,3.91902834008,0.166808029403,0.460674157303,0.435438922434,Peeping Tom,0
2408,1999,Comedy|Romance,21039.545138,2.71401515152,0.211485079806,0.898876404494,1.06440625484,Simply Irresistible,1
2413,1999,Comedy|Romance,22712.6399869,3.30586592179,0.211485079806,0.898876404494,2.46748722712,Blast from the Past,0
2414,1999,Romance,21140.5437069,2.89014084507,0.182974786028,0.898876404494,1.3063167673,Message in a Bottle,1
2415,1999,Comedy|Sci-Fi,20176.6577675,2.37811900192,0.172536433033,0.898876404494,2.80616194457,My Favorite Martian,0
2417,1999,Comedy,22711.6900858,2.70994940978,0.380985426787,0.898876404494,0.532203127419,Jawbreaker,1
2418,1999,Drama,23922.1179978,4.02955793879,0.484617164006,0.898876404494,1.20955256232,October Sky,0
2419,1999,Comedy|Crime,28049.9869326,4.10327786183,0.187543372658,0.898876404494,0.774113639882,Office Space,1
2422,1999,Drama|Mystery|Thriller,24609.677907,3.01119925338,0.159405762459,0.898876404494,1.9836662022,8MM,1
2426,1997,Comedy,21630.0093476,2.98039215686,0.380985426787,0.876404494382,0.338674717449,Eight Days a Week,1
2430,1989,Horror,24276.6470474,3.0665176076,0.0823502197548,0.786516853933,0.435438922434,Pet Sematary,0
2434,1983,Horror,21722.902721,3.07227958697,0.0823502197548,0.719101123596,1.64499148475,Christine,1
2435,1982,Comedy,19117.2006146,3.37235649547,0.380985426787,0.707865168539,0.532203127419,Night Shift,0
2437,1970,Drama,19162.5820733,3.10311493018,0.484617164006,0.573033707865,0.870877844868,Airport,1
2438,1974,Action|Drama|Thriller,20058.7248291,2.54726368159,0.18485105508,0.61797752809,1.16117045982,Airport 1975,1
2442,1980,Action|Horror|Sci-Fi,20089.4638025,2.33475479744,0.072223507338,0.685393258427,1.16117045982,Alligator,0
2444,1973,Action|Sci-Fi|Thriller|Western,19987.8554588,3.47541633624,0.0705167129308,0.606741573034,0.580585229912,Westworld,0
2445,1976,Action|Adventure|Sci-Fi,21252.0546403,3.49445214979,0.0782892538618,0.640449438202,1.01602415235,Logan's Run,1
2446,1968,Action|Drama|Sci-Fi,23724.9991505,3.69573102679,0.161616161616,0.550561797753,1.20955256232,Planet of the Apes,1
2447,1970,Action|Sci-Fi,20960.6877854,2.94491525424,0.0909958362248,0.573033707865,0.822495742375,Beneath the Planet of the Apes,0
2448,1973,Action|Sci-Fi,20445.5872491,2.79439252336,0.0909958362248,0.606741573034,1.3063167673,Battle for the Planet of the Apes,1
2449,1972,Action|Sci-Fi,20307.0156307,2.84667228307,0.0909958362248,0.595505617978,1.54822727976,Conquest of the Planet of the Apes,1
2450,1971,Action|Sci-Fi,21615.4784918,3.06655844156,0.0909958362248,0.584269662921,1.54822727976,Escape from the Planet of the Apes,1
2452,1974,Action|Drama|Thriller,19549.374422,2.69803063457,0.18485105508,0.61797752809,1.20955256232,Earthquake,0
2455,1998,Documentary,21893.4317681,3.37037037037,0.029609067777,0.887640449438,0.193528409971,Dancemaker,0
2456,1999,Comedy,23478.8216778,3.35564053537,0.380985426787,0.898876404494,2.41910512463,Analyze This,1
2458,1999,Drama,24910.4883501,3.37820512821,0.484617164006,0.898876404494,1.25793466481,Cruel Intentions,0
2466,1999,Action|Sci-Fi,22168.3394665,2.20526315789,0.0909958362248,0.898876404494,1.93528409971,Wing Commander,0
2468,1988,Drama|Horror|Thriller,21402.1072824,3.54527938343,0.166808029403,0.775280898876,0.91925994736,Dead Ringers,0
2470,1960,Horror|Sci-Fi|Thriller,20045.3588134,3.45084745763,0.0766957102835,0.460674157303,1.16117045982,Village of the Damned,0
2472,1999,Comedy,22141.446555,1.78058510638,0.380985426787,0.898876404494,1.9836662022,Baby Geniuses,1
2477,1999,Comedy|Drama|Horror,21846.5777005,3.27771556551,0.210656180122,0.898876404494,1.11278835733,Ravenous,1
2478,1999,Crime|Thriller,19950.782383,3.14432989691,0.113549618321,0.898876404494,1.25793466481,True Crime,1
2480,1998,Drama,19995.6167249,3.69429097606,0.484617164006,0.887640449438,1.88690199721,Dangerous Beauty,0
2483,1999,Animation|Children,20936.0502359,2.3024691358,0.0290596807772,0.898876404494,0.290292614956,Doug's 1st Movie,1
2484,1999,Comedy,22731.7346353,3.15913200723,0.380985426787,0.898876404494,0.290292614956,EDtv,0
2489,1999,Comedy|Romance,25118.1880456,3.52801067073,0.211485079806,0.898876404494,0.774113639882,10 Things I Hate About You,0
2496,1998,Crime|Film-Noir|Mystery|Thriller,30453.6322083,3.96743295019,0.0576133472126,0.887640449438,0.290292614956,Following,1
2498,1999,Comedy|Romance,23679.4663315,3.15041190539,0.211485079806,0.898876404494,1.49984517727,Never Been Kissed,1
2500,1999,Comedy|Drama,18417.372091,3.68480909829,0.324600971548,0.898876404494,2.17719461217,Cookie's Fortune,0
2507,1998,Drama,19979.0140582,3.22486772487,0.484617164006,0.887640449438,1.01602415235,Hideous Kinky,0
2513,1998,Comedy|Drama,25519.4715541,3.71875,0.324600971548,0.887640449438,1.25793466481,SLC Punk!,1
2515,1999,Comedy,21466.1893958,3.05465164789,0.380985426787,0.898876404494,2.22557671466,Pushing Tin,0
2516,1999,Comedy,22501.4321374,3.90536740433,0.380985426787,0.898876404494,0.628967332404,Election,1
2517,1999,Action|Sci-Fi|Thriller,24523.9770713,3.41918844567,0.0947387359601,0.898876404494,2.70939773959,eXistenZ,0
2522,1999,Crime|Thriller,23022.1269443,3.20873219706,0.113549618321,0.898876404494,2.12881250968,Entrapment,1
2523,1999,Comedy|Horror,22700.0307683,2.77495291902,0.173750867453,0.898876404494,0.580585229912,Idle Hands,0
2524,1998,Drama|Romance,22262.6893141,3.86376811594,0.250346981263,0.887640449438,0.290292614956,Get Real,1
2525,1998,Thriller,22330.1634768,3.11538461538,0.183668748554,0.887640449438,1.25793466481,Heaven,0
2527,1999,Drama,17404.4192354,3.87218045113,0.484617164006,0.898876404494,0.290292614956,Three Seasons,1
2529,1945,Drama|Film-Noir,21569.4917723,4.05436573311,0.188063844552,0.292134831461,1.01602415235,Mildred Pierce,0
2530,1984,Comedy|Horror|Sci-Fi,19297.2564614,3.07744107744,0.120543861002,0.730337078652,0.628967332404,Night of the Comet,0
2532,1985,Adventure|Sci-Fi,19347.7578204,2.98621745789,0.0707841776544,0.741573033708,1.11278835733,My Science Project,0
2533,1990,Action|Crime,23246.8185353,2.79650981614,0.10600277585,0.797752808989,0.532203127419,Dick Tracy,1
2545,1999,Action|Adventure|Sci-Fi,25151.5723146,3.20960365854,0.0782892538618,0.898876404494,1.79013779223,Star Wars: Episode I - The Phantom Menace,0
2556,1981,Drama,19681.0439201,3.23924731183,0.484617164006,0.696629213483,1.3063167673,Mommie Dearest,1
2557,1978,Action|Adventure|Sci-Fi,24511.9053477,3.49155764285,0.0782892538618,0.662921348315,2.6610156371,Superman,0
2558,1980,Action|Adventure|Fantasy|Sci-Fi,23099.0136174,3.19815880322,0.0631795049734,0.685393258427,2.95130825205,Superman II,0
2559,1983,Action|Adventure|Sci-Fi,22633.8730064,2.46726862302,0.0782892538618,0.719101123596,1.20955256232,Superman III,1
2560,1987,Action|Adventure|Sci-Fi,23348.4500191,2.06278950077,0.0782892538618,0.76404494382,2.32234091965,Superman IV: The Quest for Peace,1
2561,1931,Horror,22683.4569515,3.85314685315,0.0823502197548,0.134831460674,0.677349434897,Dracula,1
2562,1945,Horror,21145.0061889,2.85123966942,0.0823502197548,0.292134831461,1.11278835733,House of Dracula,1
2563,1944,Horror,20624.0393053,3.19277108434,0.0823502197548,0.280898876404,0.822495742375,House of Frankenstein,1
2564,1931,Horror,22388.6146726,3.96648648649,0.0823502197548,0.134831460674,0.483821024926,Frankenstein,1
2565,1939,Horror,20827.0714617,3.26905829596,0.0823502197548,0.224719101124,1.35469886979,Son of Frankenstein,0
2567,1943,Horror,20306.2501089,3.0622406639,0.0823502197548,0.269662921348,1.11278835733,Frankenstein Meets the Wolf Man,1
2569,1943,Horror,20908.4257076,2.90697674419,0.0823502197548,0.269662921348,0.290292614956,Son of Dracula,0
2577,1953,Sci-Fi,19969.1167567,3.28571428571,0.0791117279667,0.38202247191,0.677349434897,It Came from Outer Space,0
2580,1956,Horror|Sci-Fi|Thriller,21182.828161,3.8259047619,0.0766957102835,0.415730337079,0.72573153739,Invasion of the Body Snatchers,0
2581,1956,Sci-Fi,19283.1722995,3.27102803738,0.0791117279667,0.415730337079,0.580585229912,Earth vs. the Flying Saucers,0
2584,1982,Horror|Sci-Fi,19848.7535918,2.59065628476,0.0605482303956,0.707865168539,0.91925994736,Swamp Thing,0
2587,1999,Comedy|Romance,24733.8031026,3.57690032535,0.211485079806,0.898876404494,1.25793466481,Notting Hill,1
2592,1999,Drama|Thriller,20396.995365,3.15466448445,0.25060721721,0.898876404494,2.80616194457,Instinct,0
2593,1999,Documentary|Musical,21854.2766805,4.05341446924,0.029146426093,0.898876404494,0.290292614956,Buena Vista Social Club,0
2597,1998,Comedy|Romance|Sci-Fi,23419.1569137,3.5,0.142904875729,0.887640449438,0.290292614956,Free Enterprise,0
2598,1999,Drama,18775.261483,3.84901960784,0.484617164006,0.898876404494,1.2901893998,Limbo,0
2599,1999,Action|Adventure|Comedy,26016.927464,3.35680539933,0.145372298044,0.898876404494,1.40308097229,Austin Powers: The Spy Who Shagged Me,0
2603,1999,Animation|Children,23336.6045747,3.5702887538,0.0290596807772,0.898876404494,0.91925994736,Tarzan,1
2609,1997,Documentary,22586.6604898,3.76266666667,0.029609067777,0.876404494382,0.387056819941,Trekkies,1
2610,1999,Comedy,23714.5831658,3.21592616441,0.380985426787,0.898876404494,0.677349434897,Big Daddy,1
2613,1997,Comedy|Drama|Romance,18801.4970214,3.6442687747,0.233017194849,0.876404494382,1.40308097229,My Son the Fanatic,1
2615,1990,Comedy|Horror,23973.2463514,2.90863008491,0.173750867453,0.797752808989,2.75777984208,Arachnophobia,1
2617,1999,Action|Adventure|Comedy|Fantasy|Sci-Fi|Western,25336.9753519,2.36452868506,0.078780810651,0.898876404494,1.64499148475,Wild Wild West,0
2618,1999,Drama,20848.1895192,3.14271151886,0.484617164006,0.898876404494,1.45146307478,Summer of Sam,1
2622,1999,Comedy,26338.9466837,3.50567569807,0.380985426787,0.898876404494,1.40308097229,American Pie,1
2623,1999,Thriller,22812.0198688,3.54506666667,0.183668748554,0.898876404494,3.04807245704,Arlington Road,1
2625,1999,Children|Comedy,21138.2344985,3.17495395948,0.162300485774,0.898876404494,0.290292614956,Muppets From Space,0
2628,1999,Drama,24727.7693567,3.28532809044,0.484617164006,0.898876404494,1.35469886979,Eyes Wide Shut,0
2629,1999,Horror|Thriller,22707.1338524,2.5932038835,0.0997571131159,0.898876404494,2.6126335346,Lake Placid,1
2633,1989,Action|Comedy|Fantasy|Horror|Sci-Fi,25748.9692068,3.0359922179,0.0909646079112,0.786516853933,2.6610156371,Ghostbusters II,0
2634,1999,Comedy,21072.4972602,3.20556501988,0.380985426787,0.898876404494,1.45146307478,Drop Dead Gorgeous,1
2636,1999,Action|Adventure|Children|Comedy,22951.5104457,2.17746759721,0.110311126533,0.898876404494,1.16117045982,Inspector Gadget,1
2637,1999,Comedy|Romance,19544.2760814,3.66145833333,0.211485079806,0.898876404494,0.290292614956,Trick,1
2639,1999,Action|Adventure|Comedy,22591.3428063,3.11946094107,0.145372298044,0.898876404494,1.3063167673,Mystery Men,0
2640,1999,Comedy|Romance,23321.1785157,2.95118549512,0.211485079806,0.898876404494,2.56425143211,Runaway Bride,1
2641,1999,Drama,19124.5949725,3.61589403974,0.484617164006,0.898876404494,0.483821024926,Twin Falls Idaho,0
2643,1955,Film-Noir,23129.1811237,3.52820512821,0.0168864214666,0.404494382022,0.290292614956,Killer's Kiss,0
2644,1960,Action|Drama|Romance|War,24838.3797327,4.00077609624,0.137202174416,0.460674157303,1.25793466481,Spartacus,0
2645,1962,Comedy|Drama|Romance,25112.7878299,3.9488372093,0.233017194849,0.483146067416,1.06440625484,Lolita,0
2646,1975,Drama|Romance|War,24653.0347874,3.83421052632,0.158788906881,0.629213483146,0.822495742375,Barry Lyndon,0
2652,1986,Comedy,19346.1637928,3.49239130435,0.380985426787,0.752808988764,1.35469886979,Brighton Beach Memoirs,1
2653,1987,Action,19083.1205485,2.5375,0.1635438353,0.76404494382,0.628967332404,Assassination,1
2654,1986,Comedy|Drama,18236.7138935,3.39002932551,0.324600971548,0.752808988764,2.6610156371,Crimes of the Heart,1
2662,1986,Comedy|Horror|Musical,23097.3050794,3.37123287671,0.113655640373,0.752808988764,1.16117045982,Little Shop of Horrors,1
2666,1987,Comedy|Drama,19984.3230161,3.75972540046,0.324600971548,0.76404494382,0.435438922434,Radio Days,1
2667,1987,Comedy,19250.7170733,2.9802955665,0.380985426787,0.76404494382,1.83851989472,From the Hip,1
2668,1987,Comedy|Mystery,19263.2054577,2.97693574959,0.161259541985,0.76404494382,2.03204830469,Outrageous Fortune,0
2673,1982,Drama,18977.4729697,3.73940677966,0.484617164006,0.707865168539,1.69337358724,Frances,0
2675,1999,Comedy,20041.4077816,3.34223990904,0.380985426787,0.898876404494,1.9836662022,Dick,0
2686,1999,Comedy,22516.0172344,3.19834264097,0.380985426787,0.898876404494,1.61273674975,Bowfinger,0
2688,1999,Comedy,22185.2266271,3.13768115942,0.380985426787,0.898876404494,0.91925994736,Detroit Rock City,1
2690,1999,Comedy|Romance,21080.0883687,3.36503856041,0.211485079806,0.898876404494,0.580585229912,Better Than Chocolate,1
2691,1998,Drama,21020.9525491,3.25,0.484617164006,0.887640449438,0.322547349951,Head On,1
2694,1995,Thriller,22024.814043,2.6213592233,0.183668748554,0.85393258427,1.06440625484,Never Talk to Strangers,0
2695,1978,Comedy,20532.8802453,3.62897526502,0.380985426787,0.662921348315,1.64499148475,Heaven Can Wait,0
2698,1961,Horror,20318.8874263,3.37692307692,0.0823502197548,0.47191011236,0.72573153739,Pit and the Pendulum,1
2701,1962,Horror,22705.2571899,3.21875,0.0823502197548,0.483146067416,1.01602415235,Tales of Terror,0
2703,1985,Horror,21533.2477864,3.03379416283,0.0823502197548,0.741573033708,2.41910512463,Cat's Eye,0
2707,1980,Comedy,24428.354309,3.90161805833,0.380985426787,0.685393258427,1.11278835733,Airplane!,1
2708,1982,Comedy,23259.064028,3.0993227991,0.380985426787,0.707865168539,1.9836662022,Airplane II: The Sequel,0
2712,1988,Comedy,20924.9820023,2.9503030303,0.380985426787,0.775280898876,0.483821024926,Funny Farm,1
2713,1988,Comedy|Drama|Fantasy|Romance,24932.7162159,3.74360400445,0.17197258848,0.775280898876,2.6610156371,Big,1
